"launch_date","agency_type","mission","dodge"
1985-07-10,"state","Bion No. 7",0.614076897734776
1985-07-15,"state","Oblik",0.834877023007721
1985-07-17,"state","Molniya-3 No. 37",0.513095597736537
1985-07-19,"state","Progress 7K-TG No. 126",0.838091724319384
1985-08-01,"state","US-A reactor",0.473629090469331
1985-08-02,"state","Oblik",0.213406658964232
1985-08-07,"state","Resurs-F1 17F41 No. 57",0.421799788018689
1985-08-08,"state","Siluet No. 5",0.94200751837343
1985-08-08,"state","Tselina-D",0.236214428441599
1985-08-08,"state","Gran' No. 26L",0.761287464527413
1985-08-12,"state","Oko",0.0110763120464981
1985-08-16,"state","Kobal't",0.744718703674152
1985-08-22,"state","Molniya-1!No. 61",0.0562524476554245
1985-08-23,"state","US-A reactor",0.261662518372759
1985-08-29,"state","Resurs-F1 17F41 No. 53",0.850743679329753
1985-08-29,"state","Kobal't",0.812934454763308
1985-09-04,"state","Strela-2M",0.0978093757294118
1985-09-06,"state","Fram",0.794755063252524
1985-09-17,"state","Soyuz 7K-ST No. 20L",0.310093321138993
1985-09-19,"state","US-PM1",0.947224879171699
1985-09-19,"state","Oblik",0.717399841872975
1985-09-24,"state","Oko",0.645361851900816
1985-09-26,"state","Oblik",0.17414312902838
1985-09-27,"state","TKS-M No. 16501",0.683813066920266
1985-09-30,"state","Oko",0.977304512867704
1985-10-02,"state","Romb",0.0610681190155447
1985-10-03,"state","Resurs-O1 No. 1L",0.136277115438133
1985-10-03,"state","Molniya-3 No. 38",0.131588216871023
1985-10-09,"state","Strela-3",0.386575791286305
1985-10-16,"state","Oblik",0.308690211270005
1985-10-22,"state","EPN No. 03.694",0.967764131026343
1985-10-22,"state","Oko",0.517799363937229
1985-10-23,"state","Molniya-1 11F658 No. 73",0.554167117690668
1986-12-17,"state","Parus",0.782123380107805
1986-01-08,"state","Oblik",0.845237052999437
1986-12-18,"state","AUOS-Z 501 Ionozond-E",0.269667284330353
1986-01-09,"state","Strela-1M",0.246594061842188
1986-12-26,"state","Terilen",0.00104720215313137
1986-12-26,"state","Molniya-1!No. 62",0.248306444380432
1986-01-15,"state","Kobal't",0.115751099539921
1986-01-16,"state","Parus",0.39310865290463
1986-01-17,"state","Tselina-D",0.5092830772046
1986-01-17,"state","Gran' No. 29L",0.23036573920399
1986-01-23,"state","Tsikada",0.447571422206238
1986-01-28,"state","Oblik",0.75824542879127
1986-02-01,"state","Oko",0.250713673885912
1986-02-04,"state","Oblik",0.852660733973607
1986-02-07,"state","Terilen",0.641938692424446
1986-02-11,"state","Musson No. 16",0.915754871210083
1986-02-19,"state","DOS 7 (17K No. 127-01)",0.0324541833251715
1986-02-19,"state","Tselina-D",0.904701430117711
1986-02-26,"state","Kobal't",0.758157296804711
1986-02-27,"state","US-PM",0.0631437620613724
1986-03-13,"state","Soyuz 7K-ST No. 21L",0.978294683387503
1986-03-19,"state","Progress 7K-TG No. 134",0.753041110699996
1986-03-21,"state","US-A reactor",0.681223571300507
1986-03-25,"state","US-PM1",0.845197197515517
1986-04-04,"state","Geizer No. 13L",0.269932856084779
1986-04-09,"state","Kobal't",0.95269695809111
1986-04-15,"state","Oblik",0.773673813557252
1986-04-17,"state","Strela-2M",0.087947617052123
1986-04-18,"state","Molniya-3 No. 43",0.206129321595654
1986-04-23,"state","Progress 7K-TG No. 136",0.97789100301452
1986-05-14,"state","Oblik",0.683438981650397
1986-05-15,"state","Tselina-D",0.835174662526697
1986-05-21,"state","Soyuz 7K-STM No. 51",0.31560907070525
1986-05-21,"state","Foton No. 2L",0.269186449237168
1986-05-23,"state","Parus",0.462489020777866
1986-05-24,"state","Ekran No. 30L",0.243635306833312
1986-05-27,"state","Meteor-2 No. 18",0.839711440727115
1986-05-28,"state","Resurs-F1 17F41 No. 58",0.388954291818663
1986-05-29,"state","Oblik",0.656637787818909
1986-06-06,"state","Strela-1M",0.435253183823079
1986-06-06,"state","Kobal't",0.811552347382531
1986-06-10,"state","Gorizont No. 24L",0.582616970874369
1986-06-11,"state","Oblik (Priroda)",0.0877023746725172
1986-06-12,"state","Tselina-D",0.468705448089167
1986-06-18,"state","Parus",0.846622511744499
1986-06-19,"state","Oblik",0.944021923467517
1986-06-19,"state","Molniya-3 No. 44",0.194413194665685
1986-07-05,"state","Oko",0.141145165776834
1986-07-10,"state","Resurs-F1 14F40 No. 59",0.593680588062853
1986-07-16,"state","Strela-2M",0.288967280415818
1986-07-17,"state","Kobal't",0.932407950982451
1986-07-24,"state","Oblik",0.358068847097456
1986-07-28,"state","Okean-O1 NKhM No. 3",0.00393721391446888
1986-07-30,"state","EPN No. 03.695",0.647495358018205
1986-07-30,"state","Molniya-1!No. 59",0.872328597819433
1986-08-02,"state","Resurs-F1 14F40 No. 60",0.85764279961586
1986-08-04,"state","US-PM1",0.474974823882803
1986-08-06,"state","Terilen",0.920181469991803
1986-08-20,"state","US-A reactor",0.886260780505836
1986-08-21,"state","Oblik",0.551735144341365
1986-08-27,"state","Kobal't",0.120000507216901
1986-08-28,"state","Oko",0.636357161449268
1986-09-03,"state","Oblik",0.955726105952635
1986-09-03,"state","Romb",0.867356463568285
1986-09-05,"state","Molniya-1!No. 57",0.694050594465807
1986-09-10,"state","Strela-2M",0.478577103931457
1986-09-16,"state","Uragan No. 24L",0.651088312501088
1986-09-17,"state","Oblik",0.744227479910478
1986-09-30,"state","Tselina-D",0.439104128396139
1986-10-03,"state","Oko",0.841348140966147
1986-10-06,"state","Siluet No. 6",0.865579090081155
1986-10-15,"state","Oko",0.602140843169764
1986-10-20,"state","Molniya-3 No. 41",0.842939138412476
1986-10-22,"state","Taifun-1B",0.248952646972612
1986-10-22,"state","Oblik",0.609462609980255
1986-10-25,"state","Gran' No. 30L",0.457912780111656
1986-10-27,"state","Vektor",0.782792879035696
1986-10-31,"state","Resurs-F1 14F40 No. 61",0.392227809643373
1986-11-04,"state","Oblik",0.278154163155705
1986-11-13,"state","Tsikada",0.499771321425214
1986-11-13,"state","Kobal't",0.472306773299351
1986-11-15,"state","Molniya-1!No. 60",0.933761247433722
1986-11-18,"state","Gorizont No. 22L",0.258124590152875
1986-11-20,"state","Oko",0.983543552225456
1986-11-21,"state","Strela-1M",0.630786881782115
1986-11-24,"state","Parus",0.909866479691118
1986-12-02,"state","Musson No. 18",0.761462955269963
1986-12-04,"state","Oblik",0.639183657476678
1986-12-10,"state","Tselina-R",0.567230748943985
1986-12-12,"state","Oko",0.091587289236486
1986-12-16,"state","Kobal't",0.318802000489086
1987-12-10,"state","Gran' No. 32L",0.295861126389354
1987-01-05,"state","Meteor-2 No. 17",0.922452236292884
1987-12-12,"state","US-AM reactor",0.583356397226453
1987-01-09,"state","Kobal't",0.586465211119503
1987-12-14,"state","Kobal't",0.472804507706314
1987-01-14,"state","Tselina-D",0.587990531465039
1987-12-15,"state","Vektor",0.267738459166139
1987-01-15,"state","Oblik",0.212773071369156
1987-12-21,"state","Soyuz 7K-STM No. 54",0.367988606449217
1987-01-16,"state","Progress 7K-TG No. 135",0.102972306776792
1987-12-21,"state","Oko",0.989598805550486
1987-01-21,"state","Strela-2M",0.78696343768388
1987-12-23,"state","Parus",0.952773382887244
1987-01-22,"state","Romb",0.356698549585417
1987-12-25,"state","Oblik",0.425122160697356
1987-01-22,"state","Molniya-3 No. 42",0.17216905625537
1987-12-26,"state","Resurs-F2 17F42 No. 1",0.209207869833335
1987-01-29,"state","Tsikada",0.300826284103096
1987-12-27,"state","Ekran-M No. 13L",0.030838900944218
1987-01-30,"state","Ekran-M No. 11L",0.448472192976624
1987-12-29,"state","Oblik",0.200063701020554
1987-02-01,"state","Plazma-A No. 1",0.138020370155573
1987-02-05,"state","Soyuz 7K-STM No. 52",0.137259698938578
1987-02-07,"state","Oblik",0.415321277454495
1987-02-14,"state","EPN No. 03.695",0.473411432933062
1987-02-18,"state","Parus",0.605423709610477
1987-02-19,"state","Oblik",0.529199036769569
1987-02-20,"state","Musson No. 19",0.65741406660527
1987-02-26,"state","Kobal't",0.651672356296331
1987-03-03,"state","Progress 7K-TG No. 137",0.77818057895638
1987-03-03,"state","Tselina-D",0.295450217090547
1987-03-11,"state","Oblik",0.721143832430243
1987-03-13,"state","Strela-3",0.792159370612353
1987-03-18,"state","EPN No. 03.694",0.242685094475746
1987-03-19,"state","Gran' No. 31L",0.504922960186377
1987-03-31,"state","TsM-e 37Ke No. 010",0.758456097217277
1987-04-08,"state","US-PM",0.206100623356178
1987-04-09,"state","Kobal't",0.938496354501694
1987-04-16,"state","Terilen",0.093945977743715
1987-04-21,"state","Progress 7K-TG No. 127",0.99422839237377
1987-04-22,"state","Oblik",0.738005652790889
1987-04-24,"state","Uragan No. 30L",0.294865469681099
1987-04-24,"state","Foton No. 3L",0.720198890659958
1987-04-27,"state","Tselina-D",0.173659770516679
1987-05-05,"state","Oblik",0.88076782762073
1987-05-11,"state","Gorizont No. 23L",0.063015007879585
1987-05-13,"state","Tselina-2",0.911328552756459
1987-05-13,"state","Oblik",0.947289970470592
1987-05-19,"state","Progress 7K-TG No. 128",0.404281853232533
1987-05-21,"state","Resurs-F1 14F40 No. 104",0.147802630439401
1987-05-26,"state","Kobal't",0.670353330671787
1987-05-28,"state","Oblik",0.273652139352635
1987-06-04,"state","Oko",0.784744135802612
1987-06-09,"state","Strela-2M",0.226373760029674
1987-06-12,"state","Oko",0.722014647675678
1987-06-16,"state","Strela-1M",0.374719468876719
1987-06-18,"state","US-A ROCh",0.104268135968596
1987-06-23,"state","Tsikada/RS-10/RS-11",0.049345702631399
1987-07-01,"state","Tselina-D",0.0850246385671198
1987-07-04,"state","Oblik",0.687065317295492
1987-07-06,"state","Parus",0.399786203168333
1987-07-08,"state","Siluet No. 7",0.213937375927344
1987-07-09,"state","Kobal't",0.739062355831265
1987-07-10,"state","Plazma-A No. 2",0.212203588802367
1987-07-14,"state","Taifun-1B",0.907411121763289
1987-07-16,"state","Okean-O1 NKhM No. 4",0.142977847484872
1987-07-22,"state","Soyuz 7K-STM No. 53",0.8683813046664
1987-07-25,"state","Mech-K No. 304",0.274405567673966
1987-08-01,"state","EPN No. 03.695",0.465048692887649
1987-08-03,"state","Progress 7K-TG No. 138",0.690521823009476
1987-08-18,"state","Meteor-2 No. 21",0.327458254061639
1987-08-19,"state","Oblik",0.266097224783152
1987-08-28,"state","EPN No. 03.695",0.771596981212497
1987-09-03,"state","Oblik",0.445294804638252
1987-09-03,"state","Ekran No. 29L",0.747148799942806
1987-09-07,"state","Strela-3",0.792013744823635
1987-09-11,"state","Terilen",0.0938358306884766
1987-09-15,"state","Resurs-F1 14F40 No. 107",0.431441264692694
1987-09-16,"state","Uragan No. 33L",0.26286364835687
1987-09-17,"state","Kobal't",0.910241755889729
1987-09-23,"state","Progress 7K-TG No. 139",0.298737888922915
1987-09-29,"state","Bion No. 8",0.115624921862036
1987-10-01,"state","Geizer No. 15L",0.21870564064011
1987-10-09,"state","Oblik",0.306463720742613
1987-10-10,"state","US-PM",0.794124260777608
1987-10-14,"state","Parus",0.564902708400041
1987-10-20,"state","Tselina-D",0.161018342478201
1987-10-22,"state","Kobal't",0.355513214832172
1987-10-28,"state","Oko-S F3",0.0245258987415582
1987-11-11,"state","Oblik",0.876238955650479
1987-11-14,"state","Kometa No. 8",0.426471793791279
1987-11-20,"state","Progress 7K-TG No. 140",0.495595061918721
1987-11-26,"state","Al'tair No. 12L",0.577911065658554
1987-12-01,"state","Strela-2M",0.00506966141983867
1987-12-07,"state","Oblik",0.330484041012824
1988-11-15,"state","Buran OK-1K No. 711 (1K1",0.986998709850013
1988-01-06,"state","Tselina-D",0.292943509295583
1988-11-18,"state","US-PM",0.725373650668189
1988-01-15,"state","Strela-3",0.00098038068972528
1988-11-23,"state","Tselina-2",0.679620089707896
1988-01-20,"state","Progress 7K-TG No. 142",0.66482554608956
1988-11-24,"state","Oblik",0.842685785144567
1988-01-26,"state","Oblik",0.688858093693852
1988-11-26,"state","Soyuz 7K-STM No. 57",0.204120731446892
1988-01-30,"state","Meteor-2 No. 20",0.407918795244768
1988-11-30,"state","Oblik",0.846381980227306
1988-02-03,"state","Kobal't",0.505165905458853
1988-12-08,"state","Oblik",0.793513518990949
1988-12-10,"state","Ekran-M No. 12L",0.92025453178212
1988-02-17,"state","Uragan No. 36L",0.639765458414331
1988-02-18,"state","Resurs-F1 14F40 No. 106",0.282709892606363
1988-12-16,"state","Kobal't",0.913524065399542
1988-02-19,"state","Oblik",0.3442183858715
1988-12-22,"state","Molniya-3 No. 52",0.353833172703162
1988-02-26,"state","Oko",0.298402472399175
1988-12-23,"state","ESO",0.1734507617075
1988-12-25,"state","Progress 7K-TG No. 147",0.791432472877204
1988-03-10,"state","Oblik",0.0348068519961089
1988-12-28,"state","Molniya-1 No. 63",0.299856428289786
1988-03-11,"state","Strela-1M",0.960059749661013
1988-12-29,"state","Kometa No. 10",0.871527698123828
1988-03-11,"state","Molniya-1!No. 65",0.188810199964792
1988-03-14,"state","US-A reactor",0.765462131472304
1988-03-15,"state","Tselina-D",0.852813962846994
1988-03-17,"state","IRS-1A",0.631645150948316
1988-03-17,"state","Molniya-1!No. 64",0.435453965794295
1988-03-22,"state","Parus",0.902003255672753
1988-03-23,"state","Progress 7K-TG No. 143",0.472814546199515
1988-03-24,"state","Kobal't",0.580261759692803
1988-03-30,"state","Terilen",0.159043771913275
1988-03-31,"state","Gorizont No. 26L",0.843115882249549
1988-04-05,"state","Strela-2M",0.803428645478562
1988-04-11,"state","Oblik",0.545442149741575
1988-04-14,"state","Foton No. 4L",0.973093269392848
1988-04-20,"state","Resurs-O1 No. 2L",0.491395161952823
1988-04-26,"state","Geofizika?",0.0858366072643548
1988-04-27,"state","Oblik",0.85237727034837
1988-05-06,"state","Ekran No. 31L",0.146159328287467
1988-05-12,"state","Kobal't",0.447267941432074
1988-05-13,"state","Progress 7K-TG No. 144",0.833393299952149
1988-05-15,"state","Tselina-2",0.970951517578214
1988-05-18,"state","Kometa No. 9",0.986482630949467
1988-05-19,"state","Oblik",0.255900411633775
1988-05-21,"state","Uragan No. 39L",0.488788323476911
1988-05-26,"state","Molniya-3 No. 49",0.253072762629017
1988-05-28,"state","US-PU",0.156548636965454
1988-05-30,"state","Musson No. 21",0.743485183920711
1988-05-31,"state","Resurs-F1 14F43 No. 28",0.232405505841598
1988-06-07,"state","Soyuz 7K-STM No. 55",0.219275148352608
1988-06-11,"state","Oblik",0.471325502730906
1988-06-14,"state","Tselina-D",0.56469885003753
1988-06-21,"state","Strela-2M",0.0565628600306809
1988-06-22,"state","Kobal't",0.70281589939259
1988-06-23,"state","Oblik",0.821182464016601
1988-07-05,"state","Okean-O1 NKhM No. 5",0.649101244751364
1988-07-07,"state","Resurs-F1 14F43 No. 29",0.340471777599305
1988-07-07,"state","1F No. 101",0.653717066394165
1988-07-12,"state","1F No. 102",0.514941346598789
1988-07-14,"state","Vektor",0.455365039408207
1988-07-18,"state","Progress 7K-TG No. 145",0.70598816126585
1988-07-18,"state","Parus",0.552492196671665
1988-07-26,"state","Meteor-3 No. 3",0.0568923074752092
1988-07-28,"state","Romb",0.320542100351304
1988-08-01,"state","Geizer No. 16L",0.688568855170161
1988-08-08,"state","Oblik",0.0831231011543423
1988-08-12,"state","Molniya-1 No. 66",0.384919830597937
1988-08-16,"state","Kobal't",0.54597405414097
1988-08-18,"state","Gorizont No. 28L",0.726901545887813
1988-08-23,"state","Oblik",0.880895955022424
1988-08-23,"state","Resurs-F2 17F42 No. 2",0.134305769344792
1988-08-29,"state","Soyuz 7K-STM No. 56",0.478280422976241
1988-08-30,"state","Oko",0.0730331628583372
1988-09-06,"state","Oblik",0.230761943152174
1988-09-09,"state","Resurs-F1 14F43 No. 31",0.105980848893523
1988-09-09,"state","Progress 7K-TG No. 146",0.702314384747297
1988-09-15,"state","Kobal't",0.294505768688396
1988-09-16,"state","Uragan No. 42L",0.295135516440496
1988-09-22,"state","Oblik",0.64882321911864
1988-09-29,"state","Molniya-3 No. 51",0.591474443208426
1988-10-03,"state","Oko",0.891643601702526
1988-10-11,"state","Tselina-D",0.203242197399959
1988-10-13,"state","Oblik",0.56203748495318
1988-10-20,"state","Gran' No. 34L",0.497766845161095
1988-10-25,"state","Oko",0.21210217801854
1988-10-27,"state","Oblik",0.656198078067973
1989-12-27,"state","Kol'tso",0.676595129538327
1989-01-10,"state","Uragan No. 27L",0.83189353486523
1989-12-27,"state","Al'tair No. 14L",0.863352803979069
1989-01-12,"state","Resurs-F2 17F42 No. 3",0.929079147055745
1989-01-18,"state","Oblik",0.945153760258108
1989-01-26,"state","Gorizont No. 29L",0.386206230148673
1989-01-26,"state","Strela-2M",0.698118516243994
1989-01-28,"state","Kobal't",0.902508728206158
1989-02-10,"state","Progress 7K-TG No. 148",0.92065187334083
1989-02-10,"state","Strela-3",0.886325385421515
1989-02-10,"state","Oblik",0.483784796437249
1989-02-14,"state","Oko",0.470866393530741
1989-02-14,"state","Duga-K",0.628561022691429
1989-02-15,"state","Molniya-1 11F658 No. 84",0.633814174216241
1989-02-17,"state","Oblik",0.55486251343973
1989-02-22,"state","Parus",0.774843077175319
1989-02-28,"state","Meteor-2 No. 22",0.194538925075904
1989-03-02,"state","Kobal't",0.989586318610236
1989-03-16,"state","Oblik",0.238538370002061
1989-03-16,"state","Progress 7K-TG No. 149",0.462493082275614
1989-03-23,"state","Terilen",0.0392856611870229
1989-03-24,"state","Strela-1M",0.376803894527256
1989-04-04,"state","Parus",0.038709320826456
1989-04-06,"state","Oblik",0.796579280169681
1989-04-14,"state","Gran' No. 33L",0.364927364746109
1989-04-20,"state","Kobal't",0.920270500238985
1989-04-26,"state","Foton No. 5L",0.173683203291148
1989-05-05,"state","Oblik",0.109496868681163
1989-05-17,"state","Kobal't",0.710656359791756
1989-05-24,"state","Kometa No. 11",0.48688478092663
1989-05-25,"state","Resurs-F1 14F43 No. 45",0.331927662249655
1989-05-31,"state","Uragan No. 28L",0.875112785026431
1989-06-01,"state","Oblik",0.618520157877356
1989-06-07,"state","Parus",0.223231654847041
1989-06-08,"state","Molniya-3 No. 45",0.00967821385711432
1989-06-14,"state","Vektor",0.337900595273823
1989-06-16,"state","Oblik",0.527680748840794
1989-06-21,"state","Globus No. 11",0.824135073227808
1989-06-27,"state","Resurs-F1 14F43 No. 46",0.596312211127952
1989-07-04,"state","Nadehzda 17F118 No. 403",0.390896195778623
1989-07-05,"state","Oblik",0.0802858790848404
1989-07-05,"state","Gorizont No. 27L",0.89742406248115
1989-07-12,"state","Kobal't",0.295516573358327
1989-07-18,"state","Resurs-F1 14F43 No. 47",0.988323014695197
1989-07-18,"state","Orlets",0.902159236138687
1989-07-20,"state","Oblik",0.918576215161011
1989-07-24,"state","US-PM",0.768024160293862
1989-07-25,"state","Parus",0.643949116347358
1989-08-02,"state","Oblik",0.915845601120964
1989-08-15,"state","Resurs-F2 17F42 No. 4",0.848719556350261
1989-08-22,"state","Oblik",0.936486015561968
1989-08-23,"state","Progress 7K-TGM No. 201",0.607038752408698
1989-08-28,"state","Musson No. 20",0.670740899862722
1989-09-05,"state","Soyuz 7K-STM No. 58",0.56071776105091
1989-09-06,"state","Resurs-F1 14F43 No. 48",0.144175193738192
1989-09-14,"state","Strela-3",0.366048761643469
1989-09-15,"state","Bion No. 9",0.566381940385327
1989-09-22,"state","Oblik",0.197904198663309
1989-09-27,"state","Molniya-1 No. 69",0.920897827483714
1989-09-27,"state","US-PU",0.658193949144334
1989-09-28,"state","AUOS-Z No. 201",0.271348651265725
1989-09-28,"state","Gorizont No. 31L",0.281067272415385
1989-10-03,"state","Kobal't",0.0487706807907671
1989-10-17,"state","Oblik",0.528277731733397
1989-10-24,"state","Meteor-3 No. 4",0.103466951753944
1989-11-17,"state","Terilen",0.685628965962678
1989-11-23,"state","Oko",0.37858599005267
1989-11-24,"state","US-PM",0.890539817512035
1989-11-26,"state","TsM-D",0.989674285985529
1989-11-28,"state","Molniya-3 No. 46",0.660438247490674
1989-11-30,"state","Kobal't",0.0665627997368574
1989-12-01,"state","1AS No. 1",0.192716670921072
1989-12-15,"state","Gran' No. 36L",0.328682414488867
1989-12-20,"state","Progress 7K-TGM No. 202",0.264423815067858
1990-11-23,"state","Molniya-1T No. 70",0.218105284497142
1990-11-23,"state","Gorizont No. 33L",0.18293944443576
1990-01-17,"state","Oblik",0.0169775090180337
1990-01-18,"state","Strela-2M",0.0397346124518663
1990-11-28,"state","Kol'tso",0.56309735449031
1990-01-23,"state","Molniya-3 No. 53",0.564900969155133
1990-12-02,"state","Soyuz 7K-STM No. 61",0.116677037905902
1990-12-04,"state","US-PM",0.706348340259865
1990-01-25,"state","Kobal't",0.288060094229877
1990-12-04,"state","Kobal't",0.367872726870701
1990-01-30,"state","Tselina-R",0.560780571540818
1990-12-08,"state","Uragan No. 47L",0.516308596590534
1990-12-10,"state","Strela-2M",0.472932429984212
1990-02-06,"state","Duga-K",0.0146658308804035
1990-12-20,"state","Gran' No. 37L",0.933636070694774
1990-12-21,"state","Terilen",0.512744634179398
1990-02-11,"state","Soyuz 7K-STM No. 60",0.300557722570375
1990-12-22,"state","Strela-3",0.991727832006291
1990-12-26,"state","Oblik",0.470039649633691
1990-02-15,"state","Gran' No. 35L",0.636403047246858
1990-12-27,"state","Globus No. 12",0.0738926792982966
1990-02-27,"state","Nadezhda 17F118 No. 405",0.922823508735746
1990-02-28,"state","Okean-O1 No. 5/NKhM No.",0.948916351655498
1990-02-28,"state","Progress 7K-TGM No. 203",0.417083985637873
1990-03-14,"state","US-PM",0.255736962426454
1990-03-20,"state","Parus",0.0852327418979257
1990-03-22,"state","Oblik",0.872526128776371
1990-03-27,"state","Oko",0.546952603152022
1990-04-06,"state","Strela-1M",0.473125639604405
1990-04-11,"state","Foton No. 6L",0.181028863182291
1990-04-13,"state","Terilen",0.269111228175461
1990-04-17,"state","Oblik",0.685046409955248
1990-04-20,"state","Parus",0.160340469330549
1990-04-25,"state","Romb",0.913710888009518
1990-04-26,"state","Molniya-1 No. 71",0.734828400425613
1990-04-28,"state","Oko",0.232251383829862
1990-05-05,"state","Progress 7K-TG No. 150",0.859585860511288
1990-05-07,"state","Kobal't",0.680125021841377
1990-05-15,"state","Kometa No. 12",0.808949101483449
1990-05-19,"state","Uragan No. 46L",0.905413551256061
1990-05-22,"state","Tselina-2",0.586103344568983
1990-05-29,"state","Resurs-F1 14F43 No. 50",0.106028939364478
1990-05-31,"state","TsM-T 77KST No. 17201",0.858706958824769
1990-06-13,"state","Molniya-3 No. 47",0.453982471954077
1990-06-19,"state","Oblik",0.646411232184619
1990-06-20,"state","Gorizont No. 30L",0.592542415019125
1990-06-21,"state","Oko",0.173915138700977
1990-06-27,"state","Meteor-2 No. 23",0.75104155484587
1990-07-11,"state","Gamma No. 1L",0.0119667283724993
1990-07-17,"state","Resurs-F2 17F42 No. 5",0.325816867407411
1990-07-18,"state","Geizer No. 17L",0.571520520374179
1990-07-20,"state","Oblik",0.309928611852229
1990-07-25,"state","Oko",0.915458823088557
1990-07-30,"state","Musson No. 22",0.20355731388554
1990-08-01,"state","Soyuz 7K-STM No. 61A",0.268206710927188
1990-08-03,"state","Kobal't",0.828385188011453
1990-08-08,"state","Strela-3",0.458887769840658
1990-08-10,"state","Molniya-1T No. 68",0.0804646031465381
1990-08-15,"state","Progress 7K-TGM No. 204",0.205947461770847
1990-08-16,"state","Resurs-F1 14F43 No. 49",0.274061633041129
1990-08-23,"state","US-PM",0.27220600261353
1990-08-28,"state","Oko",0.913143874611706
1990-08-28,"state","Vektor",0.159244631649926
1990-08-31,"state","Oblik",0.425314544234425
1990-09-07,"state","Resurs-F1 14F43 No. 51",0.64048418099992
1990-09-14,"state","Parus",0.706660252762958
1990-09-20,"state","Molniya-3 No. 54",0.711021600058302
1990-09-27,"state","Progress 7K-TGM No. 206",0.58350625121966
1990-09-28,"state","Meteor-2 No. 25",0.774765125010163
1990-10-01,"state","Orlets",0.917789133731276
1990-10-16,"state","Kobal't",0.468806467484683
1990-11-03,"state","Gorizont No. 32L",0.710710295010358
1990-11-14,"state","US-PM",0.570572117343545
1990-11-16,"state","Oblik",0.998446961631998
1990-11-20,"state","Oko",0.357417642138898
1991-01-14,"state","Progress 7K-TGM No. 205",0.411926508648321
1991-01-17,"state","Oblik",0.593592822086066
1991-01-18,"state","US-PU",0.705747159896418
1991-01-29,"state","Informator No. 1",0.035613312618807
1991-02-05,"state","Tsikada/RS-12/RS-13",0.943936487892643
1991-02-07,"state","Kobal't",0.278329658554867
1991-02-12,"state","Strela-1M",0.311184115707874
1991-02-14,"state","Oko-1 No. 7120",0.744510472286493
1991-02-15,"state","Kometa No. 13",0.546486757928506
1991-02-15,"state","Molniya-1T No. 73?",0.260748883709311
1991-02-26,"state","Parus",0.139008663129061
1991-02-28,"state","Gran' No. 38L",0.709097132552415
1991-03-06,"state","Oblik",0.786506737116724
1991-03-12,"state","Nadezhda 17F118 No. 409",0.49099977966398
1991-03-19,"state","Progress 7K-TGM No. 208",0.415629921946675
1991-03-19,"state","Taifun-1B",0.0284810159355402
1991-03-22,"state","Molniya-3 No. 55",0.594968459103256
1991-03-26,"state","Kobal't",0.909667584113777
1991-03-31,"state","Mech-KU No. 305",0.0148060149513185
1991-04-04,"state","Uragan No. 50L",0.299703765660524
1991-04-16,"state","Parus",0.0851371390745044
1991-04-24,"state","Meteor-3 No. 6",0.0806705513969064
1991-05-16,"state","Strela-3",0.744418473681435
1991-05-18,"state","Soyuz 7K-STM No. 62",0.738679291680455
1991-05-21,"state","Resurs-F2 17F42 No. 6",0.217272933572531
1991-05-24,"state","Kobal't",0.910929984645918
1991-05-30,"state","Progress 7K-TGM No. 207",0.302185422042385
1991-06-04,"state","Okean-O1 No. 6/NKhM No.",0.915246773511171
1991-06-11,"state","Strela-2M",0.29024166171439
1991-06-13,"state","Tselina-R",0.427359322085977
1991-06-18,"state","Molniya-1T No. 74",0.440393034368753
1991-06-28,"state","Resurs-F1 14F43 No. 52",0.0253623812459409
1991-07-01,"state","Gorizont No. 34L",0.816509483614936
1991-07-09,"state","Oblik",0.478311113081872
1991-07-10,"state","Yantar'-4KS1M",0.111523363273591
1991-07-23,"state","Resurs-F1 14F43 No. 53",0.655013411538675
1991-08-01,"state","Molniya-1T No. 76",0.730623541399837
1991-08-15,"state","Meteor-3 No. 5/TOMS",0.716994073009118
1991-08-20,"state","Progress 7K-TGM No. 210",0.279732081340626
1991-08-21,"state","Resurs-F2 17F42 No. 7",0.428980521857738
1991-08-22,"state","Parus",0.141154677141458
1991-08-29,"state","IRS-1B",0.0624099327251315
1991-09-13,"state","Oko-S F4",0.97379015176557
1991-09-17,"state","Molniya-3 No. 48",0.636163243791088
1991-09-19,"state","Kobal't",0.899160699686036
1991-09-28,"state","Strela-3",0.891282016411424
1991-10-02,"state","Soyuz 7K-STM No. 63",0.34900670289062
1991-10-04,"state","Foton No. 7L",0.531208010390401
1991-10-09,"state","Orlets",0.856977459276095
1991-10-10,"state","Taifun-1B",0.682211703853682
1991-10-17,"state","Progress 7K-TGM No. 211",0.875345040578395
1991-10-23,"state","Gorizont No. 35L",0.945150666171685
1991-11-12,"state","Strela-3",0.0395898064598441
1991-11-20,"state","Kobal't",0.524747654329985
1991-11-22,"state","Geizer No. 18L",0.755674313753843
1991-11-27,"state","Parus",0.268852862063795
1991-12-17,"state","Kometa No. 14",0.581044649006799
1991-12-18,"state","AUOS-Z No. 301",0.497206541476771
1991-12-19,"state","Gran' No. 39L",0.200570222456008
1982-03-04,"state","Romb?",0.880482616135851
1982-05-15,"state","Zenit-6",0.610603864304721
1982-06-12,"state","Zenit-6",0.469103801064193
1982-07-22,"state","Ekran No. 23L",0.402908954536542
1982-08-30,"state","Strela-2M",0.992639231262729
